2号扩建桥台承台1500/-0.0026/-0.02,-25313.52,17275,-5000,-28053.3,27500,-5000,-26603.91,27500,-5000,-23864.13,17275,-5000,-25313.52,17275,-3500,-28053.3,27500,-3500,-26603.91,27500,-3500,-23864.13,17275,-3500
1号扩建桥台墩帽1350,-15063.61,17620,-686.77,-17630.56,27200,-501.84,-16905.87,27200,-499.96,-14338.92,17620,-684.88,-15333.52,17275,-344.37,-18073.3,27500,-146.99,-16623.91,27500,-143.22,-13884.13,17275,-340.6
1号扩建桥台墩身3500,-15063.61,17620,-3500,-17630.56,27200,-3500,-16905.87,27200,-3500,-14338.92,17620,-3500,-15063.61,17620,-686.77,-17630.56,27200,-501.84,-16905.87,27200,-499.96,-14338.92,17620,-684.88
1号扩建桥台承台1500/-0.0026/-0.02,-15333.52,17275,-5000,-18073.3,27500,-5000,-16623.91,27500,-5000,-13884.13,17275,-5000,-15333.52,17275,-3500,-18073.3,27500,-3500,-16623.91,27500,-3500,-13884.13,17275,-3500
0号扩建桥台墩帽2350,-4991.17,17275,-317.48,-7730.95,27500,-120.1,-6643.91,27500,-117.27,-3904.13,17275,-314.65,-4991.17,17275,32.52,-7730.95,27500,229.9,-6643.91,27500,232.73,-3904.13,17275,35.35
0号扩建桥台墩帽1350,-5083.61,17620,-660.82,-7650.56,27200,-475.89,-6925.87,27200,-474.01,-4358.92,17620,-658.93,-4991.17,17275,-317.48,-7730.95,27500,-120.1,-6643.91,27500,-117.27,-3904.13,17275,-314.65
0号扩建桥台墩身3500,-5083.61,17620,-3500,-7650.56,27200,-3500,-6925.87,27200,-3500,-4358.92,17620,-3500,-5083.61,17620,-660.82,-7650.56,27200,-475.89,-6925.87,27200,-474.01,-4358.92,17620,-658.93
0号扩建桥台承台1500/-0.0026/0-0.02,-5353.52,17275,-5000,-8093.3,27500,-5000,-6643.91,27500,-5000,-3904.13,17275,-5000,-5353.52,17275,-3500,-8093.3,27500,-3500,-6643.91,27500,-3500,-3904.13,17275,-3500
2号桥墩墩帽1300,-20686.16,-91.13,-655.61,-25281.49,17058.87,-324.55,-23728.57,17058.87,-320.52,-19133.24,-91.13,-651.57,-20686.16,-91.13,-355.61,-25281.49,17058.87,-24.55,-23728.57,17058.87,-20.52,-19133.24,-91.13,-351.57
2号桥墩墩身3000,-20634.39,-91.13,-3000,-25229.72,17058.87,-3000,-23780.34,17058.87,-3000,-19185.01,-91.13,-3000,-20634.39,-91.13,-655.47,-25229.72,17058.87,-324.42,-23780.34,17058.87,-320.65,-19185.01,-91.13,-651.7
2号桥墩承台600/-0.0026/-0.02,-20893.21,-91.13,-3600,-25542.13,17258.87,-3600,-23575.11,17258.87,-3600,-18926.19,-91.13,-3600,-20893.21,-91.13,-3000,-25542.13,17258.87,-3000,-23575.11,17258.87,-3000,-18926.19,-91.13,-3000
1号桥墩墩帽1300,-10706.16,-91.13,-629.66,-15301.49,17058.87,-298.61,-13748.57,17058.87,-294.57,-9153.24,-91.13,-625.62,-10706.16,-91.13,-329.66,-15301.49,17058.87,1.38999999999999,-13748.57,17058.87,5.43000000000001,-9153.24,-91.13,-325.62
1号桥墩墩身3000,-10654.39,-91.13,-3000,-15249.72,17058.87,-3000,-13800.34,17058.87,-3000,-9205.01,-91.13,-3000,-10654.39,-91.13,-629.52,-15249.72,17058.87,-298.47,-13800.34,17058.87,-294.7,-9205.01,-91.13,-625.76
1号桥墩承台600/-0.0026/-0.02,-10913.21,-91.13,-3600,-15562.13,17258.87,-3600,-13595.11,17258.87,-3600,-8946.19,-91.13,-3600,-10913.21,-91.13,-3000,-15562.13,17258.87,-3000,-13595.11,17258.87,-3000,-8946.19,-91.13,-3000
0号桥墩墩帽1300,-726.16,-91.13,-603.71,-5321.49,17058.87,-272.66,-3768.57,17058.87,-268.62,826.76,-91.13,-599.67,-726.16,-91.13,-303.71,-5321.49,17058.87,27.34,-3768.57,17058.87,31.38,826.76,-91.13,-299.67
0号桥墩墩身3000,-674.39,-91.13,-3000,-5269.72,17058.87,-3000,-3820.34,17058.87,-3000,774.99,-91.13,-3000,-674.39,-91.13,-603.58,-5269.72,17058.87,-272.52,-3820.34,17058.87,-268.76,774.99,-91.13,-599.81
0号桥墩承台600/-0.0026/-0.02,-949.63,-95.53,-3600,-5598.55,17254.47,-3600,-3598.69,17263.27,-3600,1050.23,-86.73,-3600,-949.63,-95.53,-3000,-5598.55,17254.47,-3000,-3598.69,17263.27,-3000,1050.23,-86.73,-3000
3号桥墩墩帽1300,-30666.16,-91.13,-681.55,-35261.49,17058.87,-350.5,-33708.57,17058.87,-346.46,-29113.24,-91.13,-677.52,-30666.16,-91.13,-381.55,-35261.49,17058.87,-50.5,-33708.57,17058.87,-46.46,-29113.24,-91.13,-377.52
3号桥墩墩身3000,-30614.39,-91.13,-3000,-35209.72,17058.87,-3000,-33760.34,17058.87,-3000,-29165.01,-91.13,-3000,-30614.39,-91.13,-681.42,-35209.72,17058.87,-350.37,-33760.34,17058.87,-346.6,-29165.01,-91.13,-677.65
3号桥墩承台600/-0.0026/-0.02,-30889.63,-95.53,-3600,-35538.55,17254.47,-3600,-33538.69,17263.27,-3600,-28889.77,-86.73,-3600,-30889.63,-95.53,-3000,-35538.55,17254.47,-3000,-33538.69,17263.27,-3000,-28889.77,-86.73,-3000
